-4,-9,64,390,8670
-3,-9,72,341,11892
-6,-9,80,296,6859
-2,-9,88,229,15902
1,-1,-90,2731,2730
0,-1,-89,2731,2730
0,-1,-80,2731,2730
0,-1,-73,2731,2730
0,-1,-65,2731,2730
0,-1,-57,80625,190595
0,-1,-49,2731,2730
0,-1,-41,2731,2730
0,-1,-33,41,191398
0,-1,-25,257,2730
0,-1,-17,2731,2730
2,-1,-9,2731,2730
0,-1,-1,2731,2730
1,-1,8,985,2730
0,-1,16,69,2730
0,-1,24,1214,2730
3,-1,32,1016,2730
2,-1,40,741,2730
2,-1,48,622,2730
1,-1,56,634,2730
2,-1,64,372,2730
3,-1,72,387,2730
0,-1,80,365,2730
2,-1,88,232,2730
9,8,-90,316,2730
8,8,-89,533,2730
7,8,-80,518,2730
8,8,-73,1125,2730
8,8,-65,997,2730
8,8,-57,927,2730
7,8,-49,1215,2730
8,8,-41,1192,2730
7,8,-33,2731,2730
9,8,-25,2731,2730
8,8,-17,453,2730
8,8,-9,1572,2730
8,8,-1,325,2730
8,8,8,2731,2730
10,8,16,2731,2730
9,8,24,436,2730
8,8,32,1081,2730
11,8,40,886,2730
9,8,48,697,2730
9,8,56,628,2730
12,8,64,861,2730
10,8,72,892,2730
10,8,80,517,2730
10,8,88,240,2730
16,16,-90,616,2730
16,16,-89,615,2730
15,16,-80,543,2730
15,16,-73,780,2730
15,16,-65,744,2730
14,16,-57,745,2730
15,16,-49,755,2730
16,16,-41,805,2730
15,16,-33,778,2730
14,16,-25,354,2730
15,16,-17,2076,2730
15,16,-9,2731,2730
14,16,-1,2731,2730
15,16,8,2731,2730
17,16,16,2731,2730
18,16,24,1319,2730
16,16,32,245,2730
15,16,40,586,2730
18,16,48,592,2730
18,16,56,574,2730
16,16,64,589,2730
16,16,72,580,2730
19,16,80,525,2730
20,16,88,2731,2730
21,24,-90,1175,2730
22,24,-89,724,2730
22,24,-80,208,2730
22,24,-73,583,2730
21,24,-65,585,2730
23,24,-57,575,2730
21,24,-49,600,2730
24,24,-41,567,2730
22,24,-33,124,2730
22,24,-25,830,2730
23,24,-17,2731,2730
22,24,-9,597,2730
23,24,-1,329,2730
22,24,8,550,2730
22,24,16,2731,2730
25,24,24,2731,2730
24,24,32,1518,2730
23,24,40,686,2730
25,24,48,682,2730
23,24,56,1138,2730
23,24,64,2731,2730
26,24,72,268,2730
24,24,80,983,2730
26,24,88,736,2730
29,32,-90,1251,2730
30,32,-89,438,2730
29,32,-80,2731,2730
30,32,-73,2731,2730
29,32,-65,2731,2730
29,32,-57,2731,2730
31,32,-49,2731,2730
29,32,-41,2731,2730
31,32,-33,2731,2730
30,32,-25,127,2730
30,32,-17,534,2730
29,32,-9,166,2730
30,32,-1,2731,2730
29,32,8,2731,2730
32,32,16,2731,2730
30,32,24,2731,2730
32,32,32,2731,2730
32,32,40,753,2730
31,32,48,643,2730
30,32,56,117,2730
31,32,64,1557,2730
32,32,72,287,2730
31,32,80,2731,2730
34,32,88,540,2730
37,40,-90,2731,2730
38,40,-89,2731,2730
37,40,-80,41,2730
37,40,-73,2731,2730
36,40,-65,285,2730
36,40,-57,2731,2730
36,40,-49,2731,2730
38,40,-41,2731,2730
36,40,-33,2731,2730
38,40,-25,2731,2730
38,40,-17,2731,2730
37,40,-9,2731,2730
39,40,-1,765,2730
37,40,8,37,2730
37,40,16,2731,2730
37,40,24,2731,2730
39,40,32,2731,2730
38,40,40,2731,2730
41,40,48,2731,2730
38,40,56,43,2730
40,40,64,2731,2730
38,40,72,2731,2730
40,40,80,2731,2730
41,40,88,2731,2730
41,40,88,2731,2730
