0,-1,-80,2731,2730
0,-1,-73,1007,2730
1,-1,-65,1187,2730
0,-1,-57,1273,47538
0,-1,-49,2731,2730
0,-1,-41,2731,2730
0,-1,-33,659,2730
1,-1,-25,2731,2730
2,-1,-17,2731,2730
2,-1,-9,2731,2730
2,-1,-1,2731,2730
3,-1,8,16,2730
2,-1,16,1404,2730
4,-1,24,2731,2730
3,-1,32,2731,2730
5,-1,40,2731,2730
3,-1,48,2731,2730
2,-1,56,2731,2730
4,-1,64,2731,2730
3,-1,72,48,2730
4,-1,80,2731,2730
3,-1,88,2731,2730
6,8,-90,2731,2730
7,8,-89,2731,2730
7,8,-80,2731,2730
7,8,-73,1109,2730
7,8,-65,2731,2730
9,8,-57,2731,2730
7,8,-49,1515,2730
8,8,-41,2731,2730
9,8,-33,2731,2730
10,8,-25,2731,2730
9,8,-17,2731,2730
9,8,-9,2731,2730
11,8,-1,846,2730
9,8,8,2731,2730
11,8,16,2731,2730
11,8,24,501,2730
12,8,32,92,2730
12,8,40,2731,2730
10,8,48,2731,2730
12,8,56,2731,2730
11,8,64,2731,2730
14,8,72,2731,2730
14,8,80,2731,2730
11,8,88,2731,2730
13,16,-90,2731,2730
15,16,-89,2731,2730
15,16,-80,2731,2730
14,16,-73,2731,2730
16,16,-65,2731,2730
14,16,-57,2731,2730
14,16,-49,230,2730
15,16,-41,2731,2730
15,16,-33,2731,2730
17,16,-25,2731,2730
16,16,-17,2731,2730
17,16,-9,2731,2730
18,16,-1,2731,2730
18,16,8,2731,2730
18,16,16,2731,2730
16,16,24,2731,2730
20,16,32,2731,2730
17,16,40,331,2730
16,16,48,2731,2730
19,16,56,2731,2730
20,16,64,2731,2730
20,16,72,2731,2730
18,16,80,2731,2730
21,16,88,2731,2730
22,24,-90,19,2730
21,24,-89,637,2730
21,24,-80,2731,2730
23,24,-73,2731,2730
22,24,-65,2731,2730
23,24,-57,2467,2730
23,24,-49,2731,2730
21,24,-41,2731,2730
24,24,-33,2731,2730
21,24,-25,2731,2730
24,24,-17,2731,2730
23,24,-9,2731,2730
25,24,-1,2731,2730
24,24,8,2731,2730
23,24,16,2731,2730
25,24,24,2731,2730
23,24,32,1083,2730
25,24,40,2731,2730
25,24,48,2731,2730
25,24,56,2731,2730
27,24,64,2731,2730
26,24,72,2731,2730
25,24,80,20,2730
22,24,88,2731,2730
28,32,-90,91,2730
29,32,-89,13,2730
29,32,-80,2731,2730
29,32,-73,2731,2730
28,32,-65,1018,2730
30,32,-57,2731,2730
30,32,-49,70,2730
31,32,-41,2731,2730
30,32,-33,2731,2730
31,32,-25,2731,2730
31,32,-17,2731,2730
32,32,-9,2731,2730
32,32,-1,2731,2730
30,32,8,2731,2730
33,32,16,2731,2730
32,32,24,2731,2730
34,32,32,2731,2730
34,32,40,2731,2730
34,32,48,2731,2730
35,32,56,496,2730
31,32,64,31,2730
34,32,72,2731,2730
34,32,80,2731,2730
35,32,88,1688,2730
36,40,-90,17,2730
36,40,-89,395,2730
37,40,-80,345,2730
36,40,-73,2731,2730
36,40,-65,2731,2730
37,40,-57,171,2730
38,40,-49,2731,2730
37,40,-41,2731,2730
37,40,-33,2731,2730
39,40,-25,1114,2730
38,40,-17,2731,2730
39,40,-9,2731,2730
38,40,-1,2731,2730
38,40,8,2731,2730
40,40,16,1005,2730
38,40,24,71,2730
40,40,32,2731,2730
40,40,40,2731,2730
42,40,48,2731,2730
41,40,56,2731,2730
38,40,64,2731,2730
41,40,72,2731,2730
40,40,80,290,2730
40,40,88,2731,2730
40,40,88,2731,2730
