11,8,48,2731,2730
12,8,56,2731,2730
9,8,64,2731,2730
11,8,72,2731,2730
9,8,80,1018,2730
13,8,88,950,2730
14,16,-90,2731,2730
15,16,-89,2731,2730
15,16,-80,652,2730
15,16,-73,2731,2730
16,16,-65,2731,2730
14,16,-57,2731,2730
16,16,-49,2731,2730
15,16,-41,1254,2730
14,16,-33,2731,2730
16,16,-25,2731,2730
15,16,-17,2731,2730
17,16,-9,2731,2730
15,16,-1,2731,2730
18,16,8,566,2730
17,16,16,2731,2730
19,16,24,2731,2730
19,16,32,2731,2730
20,16,40,2731,2730
19,16,48,970,2730
18,16,56,263,2730
22,16,64,2731,2730
19,16,72,2731,2730
19,16,80,2731,2730
19,16,88,2731,2730
21,24,-90,2731,2730
21,24,-89,2731,2730
21,24,-80,2731,2730
21,24,-73,2731,2730
21,24,-65,2731,2730
20,24,-57,2731,2730
22,24,-49,462,2730
21,24,-41,2731,2730
23,24,-33,2731,2730
21,24,-25,2731,2730
23,24,-17,2731,2730
23,24,-9,2731,2730
23,24,-1,2731,2730
24,24,8,2731,2730
25,24,16,2731,2730
24,24,24,2731,2730
26,24,32,2731,2730
26,24,40,2731,2730
26,24,48,2731,2730
27,24,56,2731,2730
24,24,64,2731,2730
27,24,72,2731,2730
26,24,80,338,2730
26,24,88,2731,2730
29,32,-90,2731,2730
29,32,-89,2731,2730
30,32,-80,1416,2730
29,32,-73,2731,2730
30,32,-65,2731,2730
30,32,-57,2731,2730
30,32,-49,2731,2730
30,32,-41,2731,2730
28,32,-33,2731,2730
32,32,-25,2731,2730
29,32,-17,2731,2730
32,32,-9,2731,2730
31,32,-1,2731,2730
32,32,8,2731,2730
32,32,16,2731,2730
32,32,24,2731,2730
34,32,32,2731,2730
32,32,40,2731,2730
33,32,48,2731,2730
33,32,56,2731,2730
36,32,64,2731,2730
35,32,72,2731,2730
33,32,80,1041,2730
36,32,88,1726,2730
36,40,-90,2731,2730
36,40,-89,512,2730
36,40,-80,220,2730
35,40,-73,2731,2730
36,40,-65,2731,2730
35,40,-57,2731,2730
37,40,-49,2731,2730
36,40,-41,603,2730
37,40,-33,2731,2730
38,40,-25,2019,2730
37,40,-17,2731,2730
39,40,-9,2731,2730
40,40,-1,2731,2730
39,40,8,2731,2730
39,40,16,2731,2730
41,40,24,788,2730
38,40,32,2731,2730
43,40,40,2731,2730
39,40,48,1139,2730
39,40,56,618,2730
41,40,64,2731,2730
38,40,72,2731,2730
40,40,80,2731,2730
40,40,88,2731,2730
40,40,88,2731,2730
